word,difficulty,trickiness,band,band_label,aoa,syllables,letters,phonemes,freq_pm,pct_known,pos,patterns
summerhouse,6,10,4,Grades 5-6,10.33,3,11,7,0.43,1.0,Noun,double-letter|rh
superstore,6,7,4,Grades 5-6,10.5,3,10,8,0.43,1.0,Noun,
switchblade,6,9,4,Grades 5-6,10.32,2,11,8,0.43,1.0,Noun,
deformity,6,3,4,Grades 5-6,10.26,4,9,9,0.41,1.0,Noun,
dependence,6,8,4,Grades 5-6,10.68,3,10,9,0.41,1.0,Noun,-ence
effortless,6,10,4,Grades 5-6,9.78,3,10,7,0.41,1.0,Adjective,double-letter
enlargement,6,5,4,Grades 5-6,9.5,3,11,10,0.41,1.0,Noun,
icebreaker,6,9,4,Grades 5-6,9.72,3,10,7,0.41,1.0,Noun,
peacekeeper,6,10,4,Grades 5-6,9.11,3,11,7,0.41,1.0,Noun,double-letter
reorganize,6,6,4,Grades 5-6,9.59,4,10,9,0.41,0.94,Verb,
simplistic,6,3,4,Grades 5-6,10.72,3,10,10,0.41,1.0,Adjective,
steakhouse,6,8,4,Grades 5-6,10.53,2,10,7,0.41,0.94,Noun,
strategist,6,3,4,Grades 5-6,10.89,3,10,10,0.41,1.0,Noun,
subscriber,6,7,4,Grades 5-6,9.94,3,10,9,0.41,1.0,Noun,sc
centennial,6,8,4,Grades 5-6,10.18,4,10,9,0.39,0.94,Adjective,double-letter
concoction,6,7,4,Grades 5-6,10.19,3,10,9,0.39,0.84,Noun,-tion
disinfect,6,3,4,Grades 5-6,10.63,3,9,9,0.39,1.0,Verb,
forbidding,6,10,4,Grades 5-6,9.63,3,10,7,0.39,1.0,Adjective,double-letter
localized,6,5,4,Grades 5-6,10.25,3,9,8,0.39,1.0,Adjective,
outstretched,6,10,4,Grades 5-6,10.44,2,12,8,0.39,1.0,Adjective,
summarize,6,10,4,Grades 5-6,10.74,3,9,6,0.39,1.0,Verb,double-letter
supernova,6,6,4,Grades 5-6,10.83,4,9,8,0.39,1.0,Noun,
supersonic,6,6,4,Grades 5-6,10.12,4,10,9,0.39,0.94,Adjective,
badminton,6,3,4,Grades 5-6,10.94,3,9,9,0.37,0.89,Noun,
midsection,6,7,4,Grades 5-6,9.62,3,10,9,0.37,1.0,Noun,-tion
miniskirt,6,5,4,Grades 5-6,10.47,3,9,8,0.37,1.0,Noun,
overcharge,6,9,4,Grades 5-6,10.11,3,10,7,0.37,1.0,Verb,
peckerwood,6,10,4,Grades 5-6,10.0,3,10,7,0.37,0.61,Noun,double-letter
reassemble,6,8,4,Grades 5-6,9.05,4,10,9,0.37,1.0,Verb,double-letter
unsightly,6,10,4,Grades 5-6,10.79,3,9,7,0.37,1.0,Adjective,gh
absorption,6,7,4,Grades 5-6,10.94,3,10,9,0.35,0.95,Noun,-tion
cautionary,6,8,4,Grades 5-6,9.71,4,10,8,0.35,1.0,Adjective,
congregate,6,5,4,Grades 5-6,10.29,3,10,9,0.35,0.94,Verb,
laminated,6,3,4,Grades 5-6,10.53,4,9,9,0.35,1.0,Adjective,
meridian,6,5,4,Grades 5-6,10.19,4,8,7,0.35,0.84,Noun,
opposable,6,10,4,Grades 5-6,10.71,4,9,8,0.35,0.94,Adjective,double-letter|-able
portrayal,6,5,4,Grades 5-6,10.47,3,9,8,0.35,1.0,Noun,
rutabaga,6,3,4,Grades 5-6,10.44,4,8,8,0.35,0.82,Noun,
smokehouse,6,8,4,Grades 5-6,10.89,2,10,7,0.35,1.0,Noun,
succotash,6,9,4,Grades 5-6,10.2,3,9,7,0.35,0.79,Noun,double-letter
turntable,6,8,4,Grades 5-6,10.39,3,9,8,0.35,1.0,Noun,-able
uniqueness,6,9,4,Grades 5-6,10.68,3,10,8,0.35,1.0,Noun,double-letter
bandleader,6,7,4,Grades 5-6,10.28,3,10,8,0.33,1.0,Noun,
colorblind,6,5,4,Grades 5-6,9.74,3,10,9,0.33,1.0,Noun,
fraternal,6,5,4,Grades 5-6,10.32,3,9,8,0.33,1.0,Adjective,
newsreader,6,9,4,Grades 5-6,10.76,3,10,7,0.33,0.94,Noun,
sugarcoat,6,7,4,Grades 5-6,10.75,3,9,7,0.33,1.0,Noun,
antifreeze,6,9,4,Grades 5-6,10.05,3,10,8,0.31,1.0,Noun,double-letter
bothersome,6,9,4,Grades 5-6,10.67,3,10,7,0.31,0.95,Adjective,
changeover,6,9,4,Grades 5-6,10.26,3,10,7,0.31,1.0,Noun,
continual,6,3,4,Grades 5-6,10.65,4,9,10,0.31,0.94,Adjective,
elongated,6,3,4,Grades 5-6,10.67,4,9,9,0.31,1.0,Adjective,
motoring,6,7,4,Grades 5-6,10.89,3,8,6,0.31,0.95,Noun,
newsworthy,6,9,4,Grades 5-6,10.0,3,10,7,0.31,0.94,Adjective,
reptilian,6,3,4,Grades 5-6,10.37,3,9,9,0.31,1.0,Adjective,
unconcerned,6,8,4,Grades 5-6,9.56,3,11,9,0.31,1.0,Adjective,
unimpressed,6,10,4,Grades 5-6,9.5,3,11,9,0.31,1.0,Adjective,double-letter
backcountry,6,9,4,Grades 5-6,9.29,3,11,8,0.29,0.94,Noun,
cornucopia,6,4,4,Grades 5-6,9.26,5,10,10,0.29,1.0,Noun,
cumbersome,6,7,4,Grades 5-6,10.53,3,10,8,0.29,0.75,Adjective,
hullabaloo,6,10,4,Grades 5-6,10.0,4,10,8,0.29,0.5,Noun,double-letter
hypnotism,6,3,4,Grades 5-6,10.32,4,9,10,0.29,1.0,Noun,
interchange,6,9,4,Grades 5-6,9.94,3,11,8,0.29,0.95,Noun,
limitation,6,8,4,Grades 5-6,9.22,4,10,9,0.29,1.0,Noun,-tion
megaphone,6,7,4,Grades 5-6,10.2,3,9,7,0.29,1.0,Noun,
misshapen,6,8,4,Grades 5-6,10.95,3,9,8,0.29,0.95,Adjective,double-letter
neglectful,6,3,4,Grades 5-6,10.37,3,10,10,0.29,1.0,Adjective,
originate,6,8,4,Grades 5-6,9.72,4,9,7,0.29,1.0,Verb,
pirouette,6,10,4,Grades 5-6,10.85,3,9,5,0.29,0.62,Noun,double-letter
sagebrush,6,7,4,Grades 5-6,10.88,2,9,7,0.29,0.89,Noun,
uncontrolled,6,10,4,Grades 5-6,9.74,3,12,10,0.29,1.0,Adjective,double-letter
beauteous,6,9,4,Grades 5-6,10.58,3,9,7,0.27,0.57,Adjective,-eous
blaspheme,6,7,4,Grades 5-6,10.8,2,9,7,0.27,1.0,Noun,
bullfighting,6,10,4,Grades 5-6,9.32,3,12,8,0.27,1.0,Verb,double-letter|gh
bustling,6,5,4,Grades 5-6,10.89,3,8,7,0.27,0.9,Adjective,
caseworker,6,9,4,Grades 5-6,10.22,3,10,7,0.27,1.0,Noun,
gooseberry,6,10,4,Grades 5-6,9.41,3,10,7,0.27,0.89,Noun,double-letter
migratory,6,3,4,Grades 5-6,9.94,4,9,9,0.27,0.89,Adjective,
mummified,6,10,4,Grades 5-6,10.05,3,9,7,0.27,1.0,Adjective,double-letter|ie/ei
needlework,6,9,4,Grades 5-6,9.88,3,10,8,0.27,0.94,Noun,double-letter
nonsmoking,6,5,4,Grades 5-6,9.47,3,10,9,0.27,1.0,Verb,
occupancy,6,7,4,Grades 5-6,9.67,4,9,9,0.27,1.0,Noun,double-letter
opportune,6,10,4,Grades 5-6,10.83,3,9,6,0.27,0.95,Adjective,double-letter
rambunctious,6,10,4,Grades 5-6,9.7,3,12,10,0.27,1.0,Adjective,-ious
sectional,6,5,4,Grades 5-6,10.68,3,9,8,0.27,1.0,Adjective,
semifinal,6,3,4,Grades 5-6,10.67,4,9,9,0.27,1.0,Adjective,
thunderous,6,9,4,Grades 5-6,10.0,3,10,7,0.27,1.0,Adjective,
windscreen,6,9,4,Grades 5-6,10.88,2,10,9,0.27,0.94,Noun,double-letter|sc
changeable,6,9,4,Grades 5-6,10.37,3,10,8,0.25,1.0,Adjective,-able
cliffhanger,6,10,4,Grades 5-6,9.61,3,11,8,0.25,0.95,Noun,double-letter
eagerness,6,10,4,Grades 5-6,10.94,3,9,6,0.25,1.0,Noun,double-letter
motivator,6,6,4,Grades 5-6,10.56,4,9,8,0.25,0.95,Noun,
outpouring,6,9,4,Grades 5-6,10.67,3,10,7,0.25,0.83,Noun,
recurrent,6,9,4,Grades 5-6,10.84,3,9,7,0.25,1.0,Adjective,double-letter
songwriting,6,10,4,Grades 5-6,9.37,3,11,8,0.25,1.0,Noun,silent-w
torturer,6,7,4,Grades 5-6,10.83,3,8,6,0.25,0.95,Noun,
unconnected,6,9,4,Grades 5-6,9.39,4,11,10,0.25,1.0,Adjective,double-letter
acrobatic,6,3,4,Grades 5-6,9.38,4,9,9,0.24,1.0,Adjective,
aftershock,6,9,4,Grades 5-6,10.33,3,10,7,0.24,1.0,Noun,
crustacean,6,5,4,Grades 5-6,10.38,3,10,9,0.24,0.8,Noun,
exclusion,6,6,4,Grades 5-6,10.39,3,9,9,0.24,1.0,Noun,-sion
lumbering,6,7,4,Grades 5-6,10.47,3,9,7,0.24,1.0,Adjective,
meatpacking,6,9,4,Grades 5-6,9.33,3,11,8,0.24,1.0,Adjective,
minuteman,6,5,4,Grades 5-6,10.4,3,9,8,0.24,1.0,Noun,
misdirect,6,3,4,Grades 5-6,10.0,3,9,9,0.24,1.0,Adjective,
outdoorsy,6,9,4,Grades 5-6,10.81,3,9,7,0.24,0.89,Adjective,double-letter
peacemaker,6,9,4,Grades 5-6,9.55,3,10,7,0.24,1.0,Noun,
preventive,6,5,4,Grades 5-6,10.5,3,10,9,0.24,1.0,Adjective,
repentant,6,3,4,Grades 5-6,10.68,3,9,9,0.24,0.95,Adjective,
shrinkage,6,7,4,Grades 5-6,10.83,2,9,7,0.24,1.0,Noun,
speedometer,6,10,4,Grades 5-6,9.35,4,11,9,0.24,1.0,Noun,double-letter
sweepstake,6,10,4,Grades 5-6,10.67,2,10,8,0.24,1.0,Noun,double-letter|silent-p
underside,6,7,4,Grades 5-6,10.0,3,9,7,0.24,0.95,Noun,
unfocused,6,5,4,Grades 5-6,10.31,3,9,8,0.24,1.0,Adjective,
untalented,6,4,4,Grades 5-6,9.06,4,10,10,0.24,1.0,Adjective,
workingman,6,7,4,Grades 5-6,10.56,3,10,8,0.24,1.0,Noun,
acrobatics,6,4,4,Grades 5-6,9.0,4,10,10,0.22,1.0,Noun,
aftertaste,6,7,4,Grades 5-6,10.0,3,10,8,0.22,1.0,Noun,
beautician,6,7,4,Grades 5-6,10.11,3,10,8,0.22,1.0,Noun,
blockhouse,6,8,4,Grades 5-6,10.58,2,10,7,0.22,0.63,Noun,
centigrade,6,5,4,Grades 5-6,10.47,3,10,9,0.22,0.94,Verb,
ethnicity,6,5,4,Grades 5-6,10.44,4,9,8,0.22,1.0,Noun,
fieldwork,6,9,4,Grades 5-6,10.8,2,9,7,0.22,1.0,Noun,ie/ei
gearshift,6,7,4,Grades 5-6,10.89,3,9,7,0.22,1.0,Noun,
nightmarish,6,10,4,Grades 5-6,9.47,3,11,8,0.22,1.0,Adjective,gh
pallbearer,6,10,4,Grades 5-6,9.62,4,10,7,0.22,0.72,Noun,double-letter
readership,6,9,4,Grades 5-6,10.6,3,10,7,0.22,0.83,Noun,
restorer,6,5,4,Grades 5-6,10.89,3,8,7,0.22,1.0,Noun,
scoutmaster,6,9,4,Grades 5-6,9.0,3,11,9,0.22,1.0,Noun,sc
sheepherder,6,10,4,Grades 5-6,9.1,3,11,7,0.22,1.0,Noun,double-letter
simmering,6,10,4,Grades 5-6,10.26,3,9,6,0.22,1.0,Adjective,double-letter
softhearted,6,5,4,Grades 5-6,9.05,3,11,10,0.22,1.0,Verb,
southerner,6,10,4,Grades 5-6,9.68,3,10,6,0.22,1.0,Noun,
specialness,6,10,4,Grades 5-6,9.44,3,11,9,0.22,1.0,Noun,double-letter
unscramble,6,5,4,Grades 5-6,10.11,3,10,10,0.22,0.95,Verb,sc
banishment,6,5,4,Grades 5-6,10.5,3,10,9,0.2,1.0,Noun,
breaststroke,6,7,4,Grades 5-6,9.95,2,12,10,0.2,1.0,Noun,
bricklayer,6,9,4,Grades 5-6,9.5,3,10,7,0.2,0.95,Noun,
deathtrap,6,7,4,Grades 5-6,10.94,2,9,7,0.2,1.0,Noun,
dislocate,6,5,4,Grades 5-6,10.95,3,9,8,0.2,1.0,Verb,
emergence,6,9,4,Grades 5-6,10.47,3,9,7,0.2,0.95,Noun,-ence
excavate,6,2,4,Grades 5-6,10.8,3,8,8,0.2,0.83,Verb,
graveling,6,7,4,Grades 5-6,10.73,2,9,7,0.2,0.79,Noun,
handmaiden,6,5,4,Grades 5-6,9.93,3,10,9,0.2,0.79,Noun,
honeybunch,6,7,4,Grades 5-6,9.74,3,10,8,0.2,0.95,Verb,
innovator,6,10,4,Grades 5-6,10.06,4,9,7,0.2,1.0,Noun,double-letter
overeager,6,9,4,Grades 5-6,10.24,4,9,6,0.2,0.94,Adjective,
pageantry,6,5,4,Grades 5-6,10.53,3,9,8,0.2,0.89,Noun,
purifier,6,6,4,Grades 5-6,10.22,4,8,8,0.2,1.0,Noun,ie/ei
riverfront,6,5,4,Grades 5-6,9.47,3,10,9,0.2,1.0,Noun,
seaworthy,6,7,4,Grades 5-6,10.05,3,9,7,0.2,1.0,Adjective,
sequential,6,5,4,Grades 5-6,10.5,3,10,9,0.2,1.0,Adjective,
snobbery,6,9,4,Grades 5-6,10.88,3,8,6,0.2,0.89,Noun,double-letter
swaddling,6,9,4,Grades 5-6,10.89,2,9,7,0.2,0.9,Noun,double-letter
talentless,6,8,4,Grades 5-6,9.68,3,10,9,0.2,1.0,Adjective,double-letter
unapproved,6,9,4,Grades 5-6,10.0,3,10,8,0.2,1.0,Adjective,double-letter
unknowable,6,10,4,Grades 5-6,9.8,4,10,8,0.2,1.0,Adjective,silent-k|-able
answerable,6,10,4,Grades 5-6,9.35,4,10,8,0.18,0.94,Adjective,-able
audiotape,6,8,4,Grades 5-6,9.94,4,9,7,0.18,1.0,Noun,
baseboard,6,7,4,Grades 5-6,10.71,2,9,7,0.18,0.89,Noun,
bifocals,6,2,4,Grades 5-6,10.72,3,8,8,0.18,1.0,Noun,
breastbone,6,7,4,Grades 5-6,10.75,2,10,8,0.18,1.0,Noun,
breastfeed,6,9,4,Grades 5-6,10.74,2,10,8,0.18,1.0,Verb,double-letter
captivate,6,5,4,Grades 5-6,10.44,3,9,8,0.18,1.0,Verb,
confection,6,7,4,Grades 5-6,10.14,3,10,9,0.18,0.78,Noun,-tion
councilor,6,7,4,Grades 5-6,9.88,3,9,7,0.18,0.89,Noun,
dominator,6,5,4,Grades 5-6,10.33,4,9,8,0.18,0.95,Noun,
firetrap,6,5,4,Grades 5-6,10.63,3,8,7,0.18,0.95,Noun,
hysteric,6,2,4,Grades 5-6,10.67,3,8,8,0.18,0.95,Adjective,
illegible,6,10,4,Grades 5-6,10.42,4,9,8,0.18,1.0,Adjective,double-letter|-ible
inflection,6,7,4,Grades 5-6,10.33,3,10,9,0.18,0.83,Noun,-tion
mispronounce,6,8,4,Grades 5-6,9.47,3,12,10,0.18,1.0,Verb,
ornamental,6,4,4,Grades 5-6,9.74,4,10,10,0.18,1.0,Adjective,
overhang,6,9,4,Grades 5-6,10.58,3,8,6,0.18,1.0,Noun,rh
purposeful,6,7,4,Grades 5-6,10.21,3,10,8,0.18,1.0,Adjective,
randomness,6,8,4,Grades 5-6,9.67,3,10,9,0.18,1.0,Noun,double-letter
roundhouse,6,8,4,Grades 5-6,10.24,2,10,7,0.18,0.89,Noun,
splashdown,6,7,4,Grades 5-6,10.53,2,10,8,0.18,0.89,Noun,
stiffness,6,9,4,Grades 5-6,10.56,2,9,7,0.18,1.0,Noun,double-letter
suddenness,6,9,4,Grades 5-6,9.4,3,10,8,0.18,1.0,Noun,double-letter
swallower,6,10,4,Grades 5-6,10.25,3,9,6,0.18,0.8,Noun,double-letter
tetherball,6,10,4,Grades 5-6,9.39,3,10,7,0.18,0.95,Noun,double-letter
tidewater,6,7,4,Grades 5-6,10.94,3,9,7,0.18,0.95,Noun,
underbrush,6,7,4,Grades 5-6,10.11,3,10,8,0.18,1.0,Noun,
undercooked,6,10,4,Grades 5-6,9.61,3,11,8,0.18,1.0,Adjective,double-letter
uneasiness,6,10,4,Grades 5-6,9.37,4,10,8,0.18,1.0,Noun,double-letter
unedited,6,3,4,Grades 5-6,10.68,4,8,8,0.18,1.0,Adjective,
untreated,6,5,4,Grades 5-6,9.89,3,9,8,0.18,1.0,Adjective,
violator,6,5,4,Grades 5-6,10.92,4,8,7,0.18,1.0,Noun,
worsening,6,7,4,Grades 5-6,10.84,3,9,7,0.18,1.0,Adjective,
yellowing,6,10,4,Grades 5-6,10.05,3,9,6,0.18,1.0,Adjective,double-letter
absorbent,6,3,4,Grades 5-6,10.32,3,9,9,0.16,1.0,Adjective,
blackball,6,9,4,Grades 5-6,10.87,2,9,7,0.16,0.79,Noun,double-letter
categorize,6,8,4,Grades 5-6,9.47,4,10,8,0.16,1.0,Verb,
cosmonaut,6,5,4,Grades 5-6,10.94,3,9,8,0.16,0.76,Noun,
costumer,6,5,4,Grades 5-6,10.95,3,8,7,0.16,1.0,Noun,
deniable,6,6,4,Grades 5-6,10.05,4,8,8,0.16,1.0,Adjective,-able
devourer,6,8,4,Grades 5-6,10.11,4,8,6,0.16,1.0,Noun,
disbelieve,6,9,4,Grades 5-6,9.5,3,10,8,0.16,1.0,Verb,ie/ei
exploder,6,2,4,Grades 5-6,10.53,3,8,8,0.16,1.0,Noun,
featherbed,6,9,4,Grades 5-6,9.35,3,10,7,0.16,0.94,Noun,
festivity,6,3,4,Grades 5-6,9.84,4,9,9,0.16,1.0,Noun,
heatstroke,6,7,4,Grades 5-6,9.89,2,10,8,0.16,1.0,Noun,
hopefulness,6,10,4,Grades 5-6,9.67,3,11,9,0.16,1.0,Noun,double-letter
immovable,6,10,4,Grades 5-6,9.33,4,9,8,0.16,1.0,Adjective,double-letter|-able
inhabitant,6,4,4,Grades 5-6,9.6,4,10,10,0.16,1.0,Noun,
melodious,6,8,4,Grades 5-6,10.12,4,9,8,0.16,0.89,Adjective,-ious
musicale,6,2,4,Grades 5-6,10.88,3,8,8,0.16,0.84,Noun,
nonpayment,6,5,4,Grades 5-6,10.0,3,10,9,0.16,1.0,Noun,
noteworthy,6,9,4,Grades 5-6,9.94,3,10,7,0.16,1.0,Adjective,
quarrelsome,6,10,4,Grades 5-6,9.63,3,11,9,0.16,0.9,Adjective,double-letter
spellbound,6,9,4,Grades 5-6,10.33,2,10,8,0.16,1.0,Adjective,double-letter
unceasing,6,7,4,Grades 5-6,10.53,3,9,7,0.16,1.0,Adjective,
unchanging,6,7,4,Grades 5-6,9.21,3,10,8,0.16,1.0,Adjective,
unfiltered,6,7,4,Grades 5-6,10.28,3,10,8,0.16,1.0,Adjective,
walloping,6,9,4,Grades 5-6,10.06,3,9,7,0.16,0.89,Adjective,double-letter
womenfolk,6,5,4,Grades 5-6,9.78,3,9,8,0.16,1.0,Noun,
attainable,6,10,4,Grades 5-6,9.45,4,10,8,0.14,1.0,Adjective,double-letter|-able
backhanded,6,5,4,Grades 5-6,10.0,3,10,9,0.14,1.0,Adjective,
broadcaster,6,8,4,Grades 5-6,9.16,3,11,9,0.14,1.0,Noun,
churchgoing,6,10,4,Grades 5-6,9.3,3,11,7,0.14,1.0,Adjective,
conniption,6,10,4,Grades 5-6,10.42,3,10,8,0.14,0.67,Noun,double-letter|-tion
dependant,6,3,4,Grades 5-6,10.67,3,9,9,0.14,1.0,Noun,
disordered,6,7,4,Grades 5-6,9.56,3,10,8,0.14,1.0,Adjective,
especial,6,5,4,Grades 5-6,10.42,3,8,7,0.14,0.67,Adjective,
excusable,6,7,4,Grades 5-6,9.37,4,9,11,0.14,1.0,Adjective,-able
fragility,6,3,4,Grades 5-6,9.88,4,9,9,0.14,0.94,Noun,
hoarseness,6,10,4,Grades 5-6,10.17,2,10,7,0.14,1.0,Noun,double-letter
homestretch,6,9,4,Grades 5-6,9.84,2,11,8,0.14,1.0,Noun,
impurity,6,3,4,Grades 5-6,10.28,4,8,9,0.14,1.0,Noun,
inaction,6,7,4,Grades 5-6,10.72,3,8,7,0.14,1.0,Noun,-tion
ladybird,6,5,4,Grades 5-6,10.53,3,8,7,0.14,0.79,Noun,
lawbreaker,6,9,4,Grades 5-6,10.28,3,10,7,0.14,0.95,Noun,
malformed,6,4,4,Grades 5-6,10.89,2,9,8,0.14,1.0,Adjective,
overheads,6,9,4,Grades 5-6,10.22,3,9,7,0.14,1.0,Noun,rh
overplay,6,7,4,Grades 5-6,10.65,3,8,6,0.14,0.89,Verb,
overshadow,6,9,4,Grades 5-6,9.44,4,10,7,0.14,0.95,Verb,
overshoot,6,10,4,Grades 5-6,10.89,3,9,6,0.14,1.0,Verb,double-letter
pollinate,6,9,4,Grades 5-6,9.68,3,9,7,0.14,1.0,Verb,double-letter
preseason,6,5,4,Grades 5-6,10.06,3,9,8,0.14,1.0,Noun,
safecracker,6,9,4,Grades 5-6,9.67,3,11,8,0.14,1.0,Noun,
sanitize,6,5,4,Grades 5-6,10.89,3,8,7,0.14,1.0,Verb,
skywriting,6,10,4,Grades 5-6,9.88,3,10,8,0.14,0.94,Verb,silent-w
snowbound,6,7,4,Grades 5-6,10.76,2,9,7,0.14,0.94,Adjective,
storyline,6,5,4,Grades 5-6,10.17,3,9,8,0.14,1.0,Noun,
unaltered,6,7,4,Grades 5-6,10.44,3,9,7,0.14,1.0,Adjective,
unbounded,6,5,4,Grades 5-6,10.53,3,9,8,0.14,0.95,Adjective,
undeserved,6,7,4,Grades 5-6,9.95,3,10,8,0.14,1.0,Adjective,
vandalize,6,5,4,Grades 5-6,10.47,3,9,8,0.14,1.0,Verb,
addressee,6,10,4,Grades 5-6,9.95,3,9,6,0.12,1.0,Noun,double-letter
bombproof,6,9,4,Grades 5-6,10.65,2,9,7,0.12,0.95,Adjective,double-letter
bridgework,6,8,4,Grades 5-6,10.33,2,10,7,0.12,1.0,Noun,
crabgrass,6,8,4,Grades 5-6,10.83,2,9,8,0.12,0.95,Noun,double-letter
dehydrate,6,5,4,Grades 5-6,10.53,3,9,8,0.12,1.0,Verb,
depressor,6,9,4,Grades 5-6,10.25,3,9,7,0.12,0.76,Noun,double-letter
disinterest,6,6,4,Grades 5-6,9.0,4,11,10,0.12,1.0,Noun,
doodlebug,6,8,4,Grades 5-6,10.4,3,9,8,0.12,0.75,Noun,double-letter
dreamless,6,9,4,Grades 5-6,10.8,2,9,7,0.12,1.0,Adjective,double-letter
farsighted,6,10,4,Grades 5-6,10.33,3,10,8,0.12,0.95,Adjective,gh
ferryman,6,8,4,Grades 5-6,10.62,3,8,7,0.12,0.95,Noun,double-letter
fleshless,6,9,4,Grades 5-6,10.84,2,9,7,0.12,0.95,Adjective,double-letter
goldenrod,6,3,4,Grades 5-6,10.19,3,9,9,0.12,0.84,Verb,
homesickness,6,10,4,Grades 5-6,9.21,3,12,9,0.12,1.0,Noun,double-letter|silent-k
housebreak,6,8,4,Grades 5-6,9.79,2,10,7,0.12,0.78,Verb,
imitator,6,5,4,Grades 5-6,10.74,4,8,7,0.12,1.0,Noun,
lionfish,6,5,4,Grades 5-6,10.94,3,8,7,0.12,0.9,Noun,
measurable,6,10,4,Grades 5-6,9.16,4,10,8,0.12,1.0,Adjective,-able
perfumer,6,5,4,Grades 5-6,10.47,3,8,7,0.12,0.89,Noun,
promptness,6,8,4,Grades 5-6,10.89,2,10,9,0.12,1.0,Noun,double-letter
removable,6,7,4,Grades 5-6,9.63,4,9,9,0.12,1.0,Adjective,-able
resurface,6,7,4,Grades 5-6,10.5,3,9,7,0.12,1.0,Verb,
shepherdess,6,10,4,Grades 5-6,9.42,3,11,7,0.12,0.67,Noun,double-letter
timekeeper,6,10,4,Grades 5-6,10.21,3,10,7,0.12,1.0,Noun,double-letter
timidity,6,3,4,Grades 5-6,10.83,4,8,8,0.12,1.0,Noun,
unashamed,6,7,4,Grades 5-6,9.79,3,9,7,0.12,1.0,Adjective,
untrusting,6,5,4,Grades 5-6,10.26,3,10,9,0.12,1.0,Verb,
vaccinate,6,8,4,Grades 5-6,10.72,3,9,8,0.12,1.0,Verb,double-letter
workaday,6,7,4,Grades 5-6,10.38,3,8,6,0.12,0.89,Noun,
allowable,6,10,4,Grades 5-6,9.56,4,9,7,0.1,1.0,Adjective,double-letter|-able
awfulness,6,9,4,Grades 5-6,9.67,3,9,7,0.1,1.0,Noun,double-letter
bighearted,6,9,4,Grades 5-6,9.37,3,10,9,0.1,1.0,Adjective,gh
brainwave,6,7,4,Grades 5-6,10.25,2,9,7,0.1,1.0,Noun,
cavalryman,6,4,4,Grades 5-6,9.5,4,10,10,0.1,0.86,Noun,
coauthor,6,9,4,Grades 5-6,10.65,3,8,5,0.1,1.0,Noun,
crankiness,6,8,4,Grades 5-6,9.37,3,10,9,0.1,1.0,Noun,double-letter
crockery,6,7,4,Grades 5-6,10.64,3,8,6,0.1,0.74,Noun,
crossbones,6,9,4,Grades 5-6,9.88,2,10,8,0.1,0.94,Noun,double-letter
destructor,6,5,4,Grades 5-6,10.11,3,10,9,0.1,0.95,Noun,
dethrone,6,6,4,Grades 5-6,10.94,2,8,6,0.1,1.0,Verb,
drowsiness,6,9,4,Grades 5-6,9.5,3,10,8,0.1,1.0,Noun,double-letter
electrify,6,3,4,Grades 5-6,9.8,4,9,9,0.1,1.0,Verb,
goaltender,6,7,4,Grades 5-6,9.24,3,10,8,0.1,0.94,Noun,
grassland,6,8,4,Grades 5-6,10.75,2,9,8,0.1,0.89,Noun,double-letter
hobgoblin,6,5,4,Grades 5-6,10.35,3,9,8,0.1,0.85,Noun,
immigrate,6,9,4,Grades 5-6,9.7,3,9,7,0.1,1.0,Verb,double-letter
infrequent,6,3,4,Grades 5-6,9.32,3,10,10,0.1,0.95,Adjective,
marshland,6,4,4,Grades 5-6,10.5,2,9,8,0.1,1.0,Noun,
moisturize,6,9,4,Grades 5-6,9.1,3,10,7,0.1,1.0,Verb,
nobleness,6,8,4,Grades 5-6,10.05,3,9,8,0.1,1.0,Noun,double-letter
nontoxic,6,2,4,Grades 5-6,10.63,3,8,9,0.1,1.0,Adjective,
nuttiness,6,9,4,Grades 5-6,10.28,3,9,7,0.1,1.0,Noun,double-letter
polisher,6,7,4,Grades 5-6,10.89,3,8,6,0.1,1.0,Noun,
purchaser,6,9,4,Grades 5-6,10.22,3,9,6,0.1,1.0,Noun,
recyclable,6,7,4,Grades 5-6,9.11,4,10,10,0.1,1.0,Adjective,-able
salivary,6,3,4,Grades 5-6,10.76,4,8,8,0.1,0.89,Adjective,
separator,6,8,4,Grades 5-6,9.33,4,9,7,0.1,1.0,Noun,
shortcoming,6,8,4,Grades 5-6,9.28,3,11,9,0.1,1.0,Noun,
sidesaddle,6,9,4,Grades 5-6,9.94,3,10,8,0.1,0.95,Noun,double-letter
symmetric,6,8,4,Grades 5-6,10.0,3,9,8,0.1,0.95,Adjective,double-letter
tarpaulin,6,5,4,Grades 5-6,10.22,3,9,8,0.1,0.43,Noun,
turtleback,6,7,4,Grades 5-6,9.92,3,10,8,0.1,0.72,Noun,
underdone,6,7,4,Grades 5-6,9.95,3,9,7,0.1,1.0,Noun,
unnumbered,6,10,4,Grades 5-6,9.18,3,10,7,0.1,0.94,Adjective,double-letter
uppermost,6,9,4,Grades 5-6,9.85,3,9,7,0.1,1.0,Adjective,double-letter
wholeness,6,10,4,Grades 5-6,10.21,2,9,6,0.1,1.0,Noun,double-letter
workhorse,6,7,4,Grades 5-6,10.5,2,9,7,0.1,1.0,Noun,
worshipful,6,7,4,Grades 5-6,9.84,3,10,8,0.1,1.0,Adjective,
alertness,6,9,4,Grades 5-6,9.44,3,9,7,0.08,1.0,Noun,double-letter
